date,Number of Appliances,lights,Energy used,Kitchen Temperature (in celsicus),Kitchen Humidity,Living Room Temerature (in celsius),Living room Humidity,Laundry Temperature (in celsius),Laundry Humidity,Office room Temperature (in celsius),Office room Humidity,Bathroom Temperature (in celsius),Bathroom Humidity,Temperature outside building (North side),Humidity outside building (North side),Ironing Room Temperature,Ironing Room Humidity,Teenager room temperature,teenager room humidity,Parent room Temperature,Temperature Outside,Pressure in mm Hg,Humidity Outside,Windspeed,Visibility,Tdewpoint,Random variable 1,non dimensional random variable
1/12/2016 11:50,60,0,20,45.73,19.15,44.25,19.89,44.7,20.1,44.03,18.1,49,6.44,91.23,17.83,40.47,18.5,47.97,17.1,45.2,6.90E+00,743.47,81.84,6.67,30,4.03E+00,21.58,21.58
1/12/2016 12:00,60,0,20,45.67,19.2,44.2,19.97,44.7,20.04,43.9,18.1,48.94,6.5,88.9,17.89,40.33,18.57,47.83,17.1,45.2,7.00E+00,743.5,81,7,28,4.00E+00,7.42,7.42
1/12/2016 12:10,190,0,20.04,45.5,19.2,44.13,19.97,44.7,20.04,43.7,18.07,49,6.59,85.47,17.92,40.24,18.57,47.59,17.1,45.06,7.08E+00,743.5,80.67,7,30,4.02E+00,0.66,0.66
1/12/2016 12:20,220,0,20.1,45.7,19.2,43.9,20,44.79,20,43.85,18,49.4,6.66,84.4,17.93,40.03,18.55,47.55,17.1,45,7.17E+00,743.5,80.34,7,32,4.03E+00,35.78,35.78
1/12/2016 12:30,170,0,20.1,45.4,19.2,43.9,20,44.79,20,43.83,17.97,49.89,6.94,83.1,17.98,39.88,18.6,47.36,17.1,44.87,7.25E+00,743.5,80,7,34,4.05E+00,5.16,5.16
1/12/2016 12:40,390,0,20.1,45.33,19.2,43.86,19.97,44.79,20,43.97,17.89,50.23,7.13,82.9,18,39.7,18.6,47.2,17.1,44.79,7.33E+00,743.5,79.67,7,36,4.07E+00,22.32,22.32
1/12/2016 12:50,90,0,20.1,45.33,19.2,43.7,19.89,44.79,19.89,44.09,17.89,50.4,7.44,82.34,18,39.67,18.5,47.2,17.1,44.7,7.42E+00,743.5,79.34,7,38,4.08E+00,32.01,32.01
1/12/2016 13:00,60,0,20.17,47,19.2,43.76,19.89,44.79,19.89,44.17,17.89,50.56,7.5,81,18,39.59,18.5,47.13,17.17,44.63,7.50E+00,743.5,79,7,40,4.10E+00,49.6,49.6
1/12/2016 13:10,290,0,20.1,46.43,19.1,43.82,19.89,44.79,19.86,44.16,17.86,50.73,7.4,80.36,17.89,39.59,18.5,47.23,17.17,44.56,7.42E+00,743.5,79.34,7.17,40,4.07E+00,24.78,24.78
1/12/2016 13:20,130,0,20.1,46.03,19.1,43.84,19.89,44.79,19.86,44.03,17.86,50.87,7.47,80.36,17.89,39.59,18.5,47.29,17.1,44.5,7.33E+00,743.5,79.67,7.34,40,4.03E+00,24.22,24.22
1/12/2016 13:30,140,0,20.07,45.37,19.1,43.75,19.89,44.87,19.79,43.87,17.79,50.94,7.66,78.79,17.89,39.59,18.5,47.33,17.1,44.4,7.25E+00,743.5,80,7.5,40,4.00E+00,8.68,8.68
1/12/2016 13:40,240,0,20,44.97,19.1,43.6,19.89,44.83,19.73,43.53,17.79,51,7.53,78.19,17.89,39.59,18.5,47.29,17.1,44.33,7.17E+00,743.5,80.34,7.67,40,3.97E+00,37.75,37.75
1/12/2016 13:50,50,0,20,44.76,19.1,43.49,19.89,44.9,19.7,43.5,17.79,51,7.63,78.73,17.95,39.57,18.5,47.14,17.1,44.29,7.08E+00,743.5,80.67,7.84,40,3.93E+00,22.7,22.7
1/12/2016 14:00,60,0,20,44.6,19.1,43.43,19.89,44.9,19.7,43.5,17.79,51,7.69,77.2,18.08,39.48,18.5,47.02,17.1,44.23,7.00E+00,743.5,81,8,40,3.90E+00,25.56,25.56
1/12/2016 14:10,60,0,20,44.44,19.1,43.34,19.89,44.9,19.7,43.47,17.79,51,7.56,76.33,18.19,39.28,18.5,46.92,17.1,44.2,6.98E+00,743.55,80.17,7.5,40,3.73E+00,10.38,10.38
1/12/2016 14:20,60,0,20,44.26,19.1,43.29,19.89,44.9,19.7,43.4,17.79,51,7.44,76.47,18.19,39.09,18.5,46.87,17.1,44.2,6.97E+00,743.6,79.34,7,40,3.57E+00,11.44,11.44
1/12/2016 14:30,370,0,20,44.2,19.1,43.29,19.89,44.9,19.6,43.2,17.73,51,7.3,77.4,18.1,39.09,18.5,46.79,17.1,44.13,6.95E+00,743.65,78.5,6.5,40,3.40E+00,29.79,29.79
1/12/2016 14:40,200,0,20,44.06,19.04,43.23,19.95,44.9,19.6,43.13,17.79,51,6.9,77.64,18.07,39.06,18.5,47,17.1,44,6.93E+00,743.7,77.67,6,40,3.23E+00,28.75,28.75
1/12/2016 14:50,70,0,20,44.06,19,43.2,19.89,44.9,19.57,43.06,17.7,51,6.97,78.83,18,39,18.43,46.94,17.1,43.94,6.92E+00,743.75,76.84,5.5,40,3.07E+00,3.86,3.86
1/12/2016 15:00,50,0,20,44.09,19,43.13,19.89,44.83,19.5,43,17.7,51,6.97,79.49,17.98,39,18.47,47,17.1,43.79,6.90E+00,743.8,76,5,40,2.90E+00,1.78,1.78
1/12/2016 15:10,40,0,20,44.03,19,43.09,19.89,44.9,19.47,43.06,17.7,51,6.84,78.76,17.89,39,18.39,47,17.1,43.79,6.80E+00,743.82,77,4.84,40,3.00E+00,32.14,32.14
1/12/2016 15:20,40,0,19.97,43.9,18.93,43.09,19.89,44.9,19.39,43,17.7,51,6.37,79.06,18.04,39.09,18.39,46.9,17.1,43.7,6.70E+00,743.84,78,4.67,40,3.10E+00,46.44,46.44
1/12/2016 15:30,30,0,19.97,43.9,19.04,43.06,19.89,44.79,19.45,43.15,17.7,51,6.44,82.54,18.17,39.03,18.5,46.68,17.1,43.76,6.60E+00,743.85,79,4.5,40,3.20E+00,29.91,29.91
1/12/2016 15:40,30,0,20,43.87,19.1,43,19.89,44.79,19.54,43.17,17.7,51,6.94,81.03,18.33,38.84,18.67,46.53,17.17,43.79,6.50E+00,743.87,80,4.34,40,3.30E+00,28.05,28.05
1/12/2016 15:50,30,0,20.07,43.87,19.14,42.87,19.89,44.76,19.6,43.03,17.7,51,7,76.84,18.45,38.65,18.79,46.23,17.17,43.79,6.40E+00,743.89,81,4.17,40,3.40E+00,26.31,26.31
1/12/2016 16:00,30,0,20.1,43.79,19.2,42.72,19.89,44.7,19.6,42.87,17.7,51,6.94,75.14,18.53,38.26,18.79,45.99,17.2,43.79,6.30E+00,743.9,82,4,40,3.50E+00,49.26,49.26
1/12/2016 16:10,40,0,20.1,43.73,19.14,42.65,19.89,44.7,19.54,42.79,17.7,51.06,6.73,75.34,18.49,38.19,18.78,45.89,17.2,43.73,6.33E+00,743.95,80.84,4.5,38.17,3.30E+00,25.39,25.39
1/12/2016 16:20,50,0,20.1,43.56,19.13,42.59,19.89,44.76,19.39,42.59,17.67,51,6.53,73.76,18.39,38.03,18.72,45.81,17.2,43.67,6.37E+00,744,79.67,5,36.34,3.10E+00,34.14,34.14
1/12/2016 16:30,40,0,20.1,43.44,19.1,42.59,19.89,44.79,19.39,42.59,17.6,51,6.34,73.5,18.38,38,18.7,45.79,17.2,43.53,6.40E+00,744.05,78.5,5.5,34.5,2.90E+00,30.08,30.08
1/12/2016 16:40,40,0,20.1,43.17,19.04,42.54,19.83,44.73,19.29,42.59,17.6,50.97,6.13,75.7,18.25,37.95,18.7,45.73,17.1,43.4,6.43E+00,744.1,77.34,6,32.67,2.70E+00,11.95,11.95
1/12/2016 16:50,40,0,20.1,43.03,19.01,42.43,19.79,44.7,19.29,42.59,17.6,50.9,6.19,76.37,18.2,37.9,18.64,45.72,17.1,43.33,6.47E+00,744.15,76.17,6.5,30.84,2.50E+00,12.91,12.91
1/12/2016 17:00,60,0,20.07,42.84,19,42.42,19.79,44.7,19.26,42.56,17.6,50.9,6.16,76.9,18.14,37.91,18.6,45.79,17.1,43.26,6.50E+00,744.2,75,7,29,2.30E+00,36.47,36.47
1/12/2016 17:10,60,10,20,42.68,19,42.44,19.79,44.67,19.2,42.56,17.6,50.9,6.09,77.56,18.1,37.95,18.6,45.81,17.1,43.2,6.32E+00,744.29,76.67,7,30.84,2.43E+00,22.63,22.63
1/12/2016 17:20,210,20,20,42.53,18.99,42.48,19.79,44.59,19.2,42.63,17.6,50.79,6.09,78,18.1,38.05,18.6,45.9,17.1,43.15,6.13E+00,744.37,78.34,7,32.67,2.57E+00,8.76,8.76
1/12/2016 17:30,380,20,20.04,43.5,18.91,42.58,19.83,44.59,19.2,42.76,17.6,50.73,6.06,78.7,18.02,38.06,18.54,46,17.1,43,5.95E+00,744.45,80,7,34.5,2.70E+00,37.34,37.34
1/12/2016 17:40,370,40,20.04,42.97,18.89,42.56,19.89,44.59,19.36,43.57,17.54,50.79,5.94,81.04,18,38.35,18.5,46,17.1,43,5.77E+00,744.54,81.67,7,36.34,2.83E+00,5.25,5.25
1/12/2016 17:50,230,30,20,43.16,18.89,42.8,19.89,44.59,19.7,43.9,17.6,50.79,5.53,82.9,18.07,38.9,18.5,46.13,17.07,42.93,5.58E+00,744.62,83.34,7,38.17,2.97E+00,43.23,43.23
1/12/2016 18:00,80,40,20,43.9,18.86,43.4,19.79,44.47,20.17,43.84,17.6,50.75,5.26,83.44,18.14,39.33,18.5,46.34,17,42.87,5.40E+00,744.7,85,7,40,3.10E+00,30.74,30.74
1/12/2016 18:10,90,30,20,43.7,18.86,43.47,19.79,44.47,20.29,43.63,17.5,50.83,5.06,84.26,18.2,39.33,18.6,46.63,17.04,42.83,5.30E+00,744.75,86,6.84,40,3.15E+00,27.86,27.86
1/12/2016 18:20,70,20,20,43.76,18.93,43.37,19.79,44.4,20.2,43.49,17.5,50.9,4.94,85.07,18.25,39.45,18.67,46.84,17.04,42.83,5.20E+00,744.8,87,6.67,40,3.20E+00,16.44,16.44
1/12/2016 18:30,40,10,20.04,44,19,43.29,19.79,44.4,20.2,43.1,17.5,51,4.94,86.46,18.2,39.26,18.7,47.03,17,42.7,5.10E+00,744.85,88,6.5,40,3.25E+00,22.66,22.66
1/12/2016 18:40,40,0,20.1,44.26,19.2,43.29,19.89,44.4,20.1,42.85,17.5,51,5,87.67,18.2,39.13,18.76,46.9,17,42.76,5.00E+00,744.9,89,6.34,40,3.30E+00,25.03,25.03
1/12/2016 18:50,30,0,20.1,44.2,19.25,43.25,19.89,44.33,19.97,42.59,17.5,51.09,4.9,88.64,18.1,39.09,18.7,46.77,17,42.79,4.90E+00,744.95,90,6.17,40,3.35E+00,9.05,9.05
1/12/2016 19:00,50,0,20.1,44.13,19.29,43.1,19.79,44.09,19.89,42.59,17.5,51.09,4.9,89.43,18.1,39.09,18.7,46.65,17,42.79,4.80E+00,745,91,6,40,3.40E+00,26.49,26.49
1/12/2016 19:10,50,0,20.1,44.06,19.37,42.92,19.79,44.09,19.86,42.56,17.5,51,4.87,90.23,18.07,39.06,18.6,46.5,17,42.79,4.75E+00,745.04,91.34,6.17,40,3.40E+00,3.77,3.77
1/12/2016 19:20,60,0,20.1,44,19.39,42.9,19.79,44.13,19.79,42.5,17.5,51,4.87,90.9,18,39,18.54,46.56,16.93,42.79,4.70E+00,745.07,91.67,6.34,40,3.40E+00,13.89,13.89
1/12/2016 19:30,50,0,20.1,43.9,19.39,42.76,19.79,44.2,19.76,42.53,17.5,51,4.94,91.4,17.97,39,18.5,46.9,16.89,42.79,4.65E+00,745.1,92,6.5,40,3.40E+00,10.64,10.64
1/12/2016 19:40,60,0,20.1,43.83,19.39,42.7,19.79,44.2,19.7,42.53,17.5,51,4.94,91.26,17.89,39,18.5,47.13,16.97,42.87,4.60E+00,745.14,92.34,6.67,40,3.40E+00,14.24,14.24
1/12/2016 19:50,60,0,20.04,43.73,19.39,42.67,19.79,44.2,19.67,42.56,17.5,50.97,4.63,90.97,17.89,39,18.5,47.26,16.89,42.9,4.55E+00,745.17,92.67,6.84,40,3.40E+00,44.76,44.76
1/12/2016 20:00,60,0,20.1,43.73,19.39,42.53,19.79,44.29,19.6,42.5,17.5,50.9,4.4,91.28,17.89,39,18.5,47.33,16.89,42.9,4.50E+00,745.2,93,7,40,3.40E+00,22.32,22.32
1/12/2016 20:10,50,0,20.07,43.49,19.36,42.5,19.79,44.29,19.6,42.5,17.5,50.87,4.37,92.46,17.79,38.9,18.5,47.4,16.89,42.9,4.53E+00,745.32,92.67,6.84,40,3.40E+00,39,39
1/12/2016 20:20,50,0,20,43.29,19.29,42.44,19.79,44.29,19.54,42.5,17.5,50.79,4.53,93.19,17.79,38.9,18.39,47.4,16.89,42.9,4.57E+00,745.44,92.34,6.67,40,3.40E+00,44.04,44.04
1/12/2016 20:30,50,0,20,43.15,19.29,42.45,19.79,44.29,19.5,42.5,17.5,50.79,4.59,93.19,17.79,38.9,18.39,47.4,16.89,42.85,4.60E+00,745.55,92,6.5,40,3.40E+00,20.66,20.66
1/12/2016 20:40,50,0,20,43.06,19.26,42.47,19.79,44.29,19.5,42.5,17.5,50.73,4.56,93.06,17.79,38.97,18.39,47.4,16.89,42.83,4.63E+00,745.67,91.67,6.34,40,3.40E+00,3.2,3.2
1/12/2016 20:50,50,0,19.93,43,19.2,42.4,19.79,44.29,19.47,42.47,17.39,50.59,4.37,92.94,17.79,39,18.39,47.4,16.89,42.9,4.67E+00,745.79,91.34,6.17,40,3.40E+00,16.78,16.78
1/12/2016 21:00,60,0,19.89,42.87,19.2,42.33,19.79,44.29,19.39,42.4,17.39,50.53,4.27,93.37,17.73,39,18.39,47.4,16.89,42.9,4.70E+00,745.9,91,6,40,3.40E+00,36.19,36.19
1/12/2016 21:10,60,0,19.89,42.79,19.2,42.33,19.79,44.26,19.39,42.44,17.39,50.5,4.27,93.9,17.7,39,18.39,47.33,16.89,42.9,4.80E+00,745.95,90.5,6.17,38.17,3.42E+00,16.89,16.89
1/12/2016 21:20,40,0,19.89,42.7,19.1,42.37,19.79,44.2,19.33,42.5,17.39,50.47,4.4,94.27,17.7,39,18.29,47.29,16.89,42.9,4.90E+00,746,90,6.34,36.34,3.43E+00,31.53,31.53
1/12/2016 21:30,30,0,19.83,42.63,19.1,42.29,19.79,44.17,19.29,42.5,17.39,50.4,4.47,94.4,17.7,39,18.29,47.29,16.89,42.83,5.00E+00,746.05,89.5,6.5,34.5,3.45E+00,42.04,42.04
1/12/2016 21:40,30,20,19.79,42.59,19.05,42.24,19.73,44.09,19.29,42.5,17.39,50.4,4.63,94.4,17.63,38.93,18.29,47.29,16.79,42.79,5.10E+00,746.1,89,6.67,32.67,3.47E+00,42.81,42.81
1/12/2016 21:50,30,10,19.79,42.73,19,42.06,19.7,44,19.29,42.69,17.39,50.33,4.69,94.26,17.73,39.33,18.29,47.49,16.79,42.79,5.20E+00,746.15,88.5,6.84,30.84,3.48E+00,19.57,19.57
1/12/2016 22:00,40,0,19.76,42.76,19,41.89,19.7,44.06,19.29,42.73,17.39,50.29,4.84,94.4,17.78,39.69,18.37,47.71,16.89,43.2,5.30E+00,746.2,88,7,29,3.50E+00,19.03,19.03
1/12/2016 22:10,50,10,19.7,42.7,19,41.99,19.7,44.13,19.23,42.79,17.39,50.29,4.97,94.59,17.81,40.2,18.48,48.35,16.89,43.8,5.33E+00,746.27,87.34,6.84,30.84,3.40E+00,44.78,44.78
1/12/2016 22:20,50,0,19.7,42.7,19,42.07,19.7,44.2,19.2,43,17.39,50.33,5.09,94.63,17.86,40.7,18.56,48.85,16.89,44.2,5.37E+00,746.34,86.67,6.67,32.67,3.30E+00,32.22,32.22
1/12/2016 22:30,50,0,19.64,42.63,18.92,42.26,19.73,44.29,19.2,43.14,17.39,50.47,5.09,94.3,17.89,40.94,18.6,49.33,16.89,44.66,5.40E+00,746.4,86,6.5,34.5,3.20E+00,37.06,37.06
1/12/2016 22:40,40,0,19.67,43,18.89,42.42,19.79,44.29,19.2,43.23,17.39,50.53,5.19,93.64,17.84,41.09,18.6,49.67,16.93,45.1,5.43E+00,746.47,85.34,6.34,36.34,3.10E+00,30.27,30.27
1/12/2016 22:50,50,0,19.6,43,18.89,42.5,19.79,44.44,19.2,43.37,17.39,50.67,5.28,92.47,17.85,41.28,18.6,50.06,16.93,45.43,5.47E+00,746.54,84.67,6.17,38.17,3.00E+00,45.16,45.16
1/12/2016 23:00,40,0,19.6,43,18.89,42.65,19.79,44.5,19.14,43.4,17.36,50.79,5.37,90.8,17.85,41.45,18.64,50.39,17,45.7,5.50E+00,746.6,84,6,40,2.90E+00,14.69,14.69
1/12/2016 23:10,40,0,19.54,43,18.81,42.7,19.79,44.53,19.14,43.47,17.36,50.87,5.5,89.1,17.89,41.59,18.62,50.57,17,45.84,5.58E+00,746.74,83.34,6.34,40,2.87E+00,9.57,9.57
1/12/2016 23:20,40,0,19.5,43.09,18.79,42.76,19.79,44.59,19.1,43.5,17.29,51.03,5.56,87.37,17.81,41.73,18.6,50.89,17,46.03,5.67E+00,746.87,82.67,6.67,40,2.83E+00,44.33,44.33
1/12/2016 23:30,40,0,19.5,43.09,18.79,42.87,19.79,44.59,19.1,43.5,17.29,51.09,5.69,85.43,17.79,41.94,18.63,51.25,17,46.17,5.75E+00,747,82,7,40,2.80E+00,25.17,25.17
1/12/2016 23:40,50,0,19.5,43.15,18.79,43,19.79,44.59,19.1,43.53,17.29,51.23,5.69,84.63,17.79,42.13,18.7,51.47,17,46.29,5.83E+00,747.14,81.34,7.34,40,2.77E+00,43.86,43.86
1/12/2016 23:50,50,0,19.5,43.2,18.78,43.05,19.89,44.83,19.04,43.53,17.29,51.29,5.8,83.83,17.79,42.3,18.7,51.59,17,46.53,5.92E+00,747.27,80.67,7.67,40,2.73E+00,9.46,9.46
1/13/2016 0:00,50,0,19.43,43.2,18.7,43.09,19.89,44.9,19,43.59,17.29,51.4,5.87,82.56,17.84,42.5,18.7,51.64,17,46.67,6.00E+00,747.4,80,8,40,2.70E+00,37.91,37.91
1/13/2016 0:10,30,0,19.39,43.2,18.7,43.2,19.89,44.85,19,43.59,17.29,51.4,6,80.96,17.81,42.59,18.73,51.8,17,46.83,5.88E+00,747.54,81.34,8,37.84,2.83E+00,36.23,36.23
1/13/2016 0:20,20,0,19.39,43.26,18.7,43.26,19.89,44.87,18.97,43.63,17.29,51.5,6,80.69,17.82,42.9,18.79,51.93,17,46.97,5.77E+00,747.67,82.67,8,35.67,2.97E+00,47.19,47.19
1/13/2016 0:30,30,0,19.39,43.29,18.7,43.31,19.89,44.79,18.89,43.7,17.29,51.59,5.73,84.04,17.89,43.16,18.75,52.19,17,47.13,5.65E+00,747.8,84,8,33.5,3.10E+00,27.39,27.39
1/13/2016 0:40,20,0,19.39,43.37,18.68,43.4,19.89,44.79,18.89,43.7,17.29,51.59,5.53,86.56,17.89,43.2,18.82,52.25,17,47.26,5.53E+00,747.94,85.34,8,31.34,3.23E+00,35.59,35.59
1/13/2016 0:50,40,0,19.39,43.4,18.65,43.43,19.83,44.73,18.89,43.76,17.29,51.7,5.5,87.46,17.89,43.43,18.88,52.33,17,47.44,5.42E+00,748.07,86.67,8,29.17,3.37E+00,19.45,19.45
1/13/2016 1:00,50,0,19.33,43.47,18.6,43.46,19.79,44.7,18.89,43.79,17.29,51.7,5.56,86.33,17.89,43.59,18.76,52.29,17,47.56,5.30E+00,748.2,88,8,27,3.50E+00,5.05,5.05
1/13/2016 1:10,60,0,19.29,43.5,18.6,43.5,19.79,44.76,18.89,43.83,17.29,51.73,5.5,86.33,17.89,43.59,18.7,52.44,17.04,47.77,5.30E+00,748.32,88.5,8,26,3.57E+00,46.37,46.37
1/13/2016 1:20,50,0,19.29,43.56,18.6,43.56,19.79,44.79,18.89,43.9,17.29,51.79,5.44,87.47,17.89,43.67,18.7,52.64,17.04,47.97,5.30E+00,748.44,89,8,25,3.63E+00,14.17,14.17
1/13/2016 1:30,40,0,19.29,43.59,18.59,43.59,19.86,44.87,18.79,43.9,17.29,51.9,5.4,89.33,17.89,43.87,18.7,53.18,17,48.16,5.30E+00,748.55,89.5,8,24,3.70E+00,29.53,29.53
1/13/2016 1:40,40,0,19.29,43.59,18.5,43.59,19.89,44.9,18.79,43.9,17.29,51.9,5.4,89.97,17.89,44,18.7,53.47,17,48.37,5.30E+00,748.67,90,8,23,3.77E+00,5.52,5.52
1/13/2016 1:50,50,0,19.29,43.7,18.5,43.64,19.89,44.9,18.79,43.94,17.29,51.94,5.4,89.84,17.89,44.37,18.7,54.01,17.1,48.66,5.30E+00,748.79,90.5,8,22,3.83E+00,42.03,42.03
1/13/2016 2:00,40,0,19.29,43.76,18.5,43.69,19.89,44.9,18.79,44,17.29,52,5.4,89.27,17.98,44.68,18.7,54.56,17.04,48.79,5.30E+00,748.9,91,8,21,3.90E+00,15.9,15.9
1/13/2016 2:10,40,0,19.2,43.7,18.5,43.7,19.89,44.97,18.79,44,17.29,52.03,5.47,89.19,18,44.76,18.71,54.85,17.1,48.97,5.33E+00,749.09,90.67,8,21.5,3.88E+00,39.15,39.15
1/13/2016 2:20,50,0,19.2,43.76,18.5,43.78,19.89,45,18.79,44.06,17.23,52.03,5.5,88.4,18,44.77,18.75,55,17.1,49.09,5.37E+00,749.27,90.34,8,22,3.87E+00,13.38,13.38
1/13/2016 2:30,50,0,19.2,43.79,18.5,43.85,19.89,45,18.76,44.09,17.26,52.09,5.56,87.33,18,44.7,18.71,54.95,17.1,49.23,5.40E+00,749.45,90,8,22.5,3.85E+00,10.94,10.94
1/13/2016 2:40,50,0,19.2,43.87,18.5,43.9,19.89,45,18.7,44.09,17.26,52.17,5.59,86.06,18,44.69,18.73,54.97,17.1,49.32,5.43E+00,749.64,89.67,8,23,3.83E+00,25.84,25.84
1/13/2016 2:50,40,0,19.2,43.9,18.49,43.87,19.97,45,18.7,44.13,17.2,52.09,5.66,86,18,44.61,18.77,54.89,17.1,49.47,5.47E+00,749.82,89.34,8,23.5,3.82E+00,13.45,13.45
1/13/2016 3:00,30,0,19.1,43.94,18.5,43.79,19.89,45.03,18.7,44.13,17.2,52.17,5.69,85.34,18,44.72,18.74,54.77,17.1,49.53,5.50E+00,750,89,8,24,3.80E+00,9.06,9.06
1/13/2016 3:10,20,0,19.1,44,18.43,43.81,19.89,45.07,18.7,44.13,17.2,52.23,5.69,85.06,18.02,44.79,18.73,54.66,17.1,49.59,5.48E+00,750.2,89,8,24,3.78E+00,25.93,25.93
1/13/2016 3:20,20,0,19.1,44,18.4,43.8,19.89,45,18.7,44.2,17.2,52.29,5.69,84.76,18.04,44.76,18.71,54.55,17.1,49.59,5.47E+00,750.4,89,8,24,3.77E+00,28.14,28.14
1/13/2016 3:30,20,0,19.1,44,18.39,43.79,19.89,45,18.7,44.2,17.2,52.29,5.69,84.64,18.07,44.8,18.73,54.44,17.1,49.67,5.45E+00,750.6,89,8,24,3.75E+00,6.46,6.46
1/13/2016 3:40,50,0,19.1,44.09,18.39,43.79,19.83,44.94,18.7,44.2,17.2,52.4,5.73,83.2,18.03,44.7,18.72,54.3,17.1,49.7,5.43E+00,750.8,89,8,24,3.73E+00,12.82,12.82
1/13/2016 3:50,50,0,19.1,44.09,18.38,43.84,19.79,44.94,18.64,44.13,17.2,52.4,5.8,82.26,18,44.66,18.73,54.21,17.1,49.76,5.42E+00,751,89,8,24,3.72E+00,35.9,35.9
1/13/2016 4:00,50,0,19.04,44.03,18.31,43.9,19.79,45,18.64,44.2,17.2,52.44,5.84,80.99,18,44.67,18.7,54.15,17.1,49.79,5.40E+00,751.2,89,8,24,3.70E+00,48.08,48.08
1/13/2016 4:10,40,0,19.04,44.09,18.35,43.9,19.83,45.03,18.6,44.15,17.2,52.5,5.84,80.2,18.05,44.67,18.73,54.09,17.1,49.79,5.37E+00,751.32,89.17,8,23.67,3.68E+00,5.01,5.01
1/13/2016 4:20,40,0,19,44.09,18.34,43.92,19.83,45.03,18.6,44.13,17.2,52.5,5.8,80.14,18,44.69,18.74,54.09,17.2,49.9,5.33E+00,751.44,89.34,8,23.34,3.67E+00,38.17,38.17
1/13/2016 4:30,50,0,19,44.09,18.29,43.91,19.89,45.06,18.6,44.2,17.2,52.5,5.77,79.73,18,44.79,18.73,54.02,17.2,49.9,5.30E+00,751.55,89.5,8,23,3.65E+00,47.4,47.4
1/13/2016 4:40,40,0,19,44.09,18.29,43.9,19.89,45.06,18.54,44.2,17.2,52.59,5.63,79.87,18.03,44.92,18.7,53.93,17.2,49.97,5.27E+00,751.67,89.67,8,22.67,3.63E+00,40.94,40.94
1/13/2016 4:50,50,0,19,44.17,18.29,43.94,19.89,45.06,18.6,44.2,17.2,52.59,5.63,80.03,18.03,44.95,18.7,53.86,17.2,49.97,5.23E+00,751.79,89.84,8,22.34,3.62E+00,15.42,15.42
1/13/2016 5:00,50,0,18.97,44.2,18.28,43.99,19.89,45.06,18.57,44.2,17.2,52.59,5.69,79.64,18.02,44.9,18.7,53.79,17.2,50,5.20E+00,751.9,90,8,22,3.60E+00,32.48,32.48
1/13/2016 5:10,50,0,18.89,44.2,18.29,44,19.89,45.09,18.5,44.2,17.2,52.67,5.56,78.83,18,44.84,18.7,53.73,17.2,50.06,5.17E+00,752.05,90,7.84,22.17,3.57E+00,47.67,47.67
1/13/2016 5:20,40,0,18.89,44.2,18.25,44,19.89,45.09,18.5,44.2,17.1,52.7,5.44,78.43,18,44.9,18.7,53.67,17.2,50.13,5.13E+00,752.2,90,7.67,22.34,3.53E+00,47.69,47.69
1/13/2016 5:30,40,0,18.89,44.2,18.2,44,19.97,45.09,18.5,44.2,17.17,52.7,5.23,78.83,18,44.95,18.7,53.59,17.2,50.2,5.10E+00,752.35,90,7.5,22.5,3.50E+00,17,17
1/13/2016 5:40,50,0,18.89,44.23,18.2,44,19.89,45.09,18.5,44.2,17.2,52.79,5.37,78.97,18,45.07,18.7,53.5,17.2,50.2,5.07E+00,752.5,90,7.34,22.67,3.47E+00,13.13,13.13
1/13/2016 5:50,20,0,18.89,44.29,18.2,44,19.93,45.09,18.5,44.2,17.2,52.79,5.5,78.64,18,45.25,18.7,53.42,17.2,50.2,5.03E+00,752.65,90,7.17,22.84,3.43E+00,8.28,8.28
1/13/2016 6:00,20,0,18.89,44.29,18.2,44,19.93,45.03,18.47,44.17,17.17,52.79,5.56,78.37,18.01,45.31,18.7,53.39,17.2,50.26,5.00E+00,752.8,90,7,23,3.40E+00,16.11,16.11
1/13/2016 6:10,50,0,18.87,44.37,18.2,44,19.89,45.06,18.47,44.17,17.14,52.79,5.59,78.6,18.04,45.4,18.7,53.3,17.2,50.33,5.02E+00,752.99,89.84,6.84,25.84,3.40E+00,25.51,25.51
1/13/2016 6:20,30,10,18.79,44.73,18.2,44.07,19.82,44.82,18.39,44.13,17.1,52.79,5.59,78.94,18.06,45.55,18.7,53.29,17.2,50.33,5.03E+00,753.17,89.67,6.67,28.67,3.40E+00,46.2,46.2
1/13/2016 6:30,50,10,18.89,45.03,18.2,44.3,19.73,44.63,18.39,44.13,17.17,53.33,5.59,79.16,18.08,45.53,18.69,53.26,17.2,50.29,5.05E+00,753.35,89.5,6.5,31.5,3.40E+00,25.55,25.55
1/13/2016 6:40,50,10,18.89,45.09,18.18,44.42,19.7,44.59,18.39,44.09,18.85,84.9,5.53,79.3,18,45.18,18.63,53.17,17.2,50.29,5.07E+00,753.54,89.34,6.34,34.34,3.40E+00,12.89,12.89
1/13/2016 6:50,200,0,18.89,45,18.19,44.55,19.7,44.53,18.39,44.17,18.76,84.79,5.53,79.47,18.05,46.09,18.65,53.27,17.2,50.33,5.08E+00,753.72,89.17,6.17,37.17,3.40E+00,2.33,2.33
